x,y,classe
0.31846064841374755,0.7812578473240137,1
-0.6953067663125694,0.5409872331656516,1
0.14573411643505096,0.765396864619106,1
-0.5225479463115335,0.8955514566041529,1
0.9247178728692234,-0.35198988812044263,1
0.2027314519509673,-0.6426805630326271,1
0.03005945449694991,-0.7002998855896294,0
-0.19485331559553742,-0.7707130433991551,0
0.760493082460016,-0.057443244848400354,1
-0.2718162704259157,0.6225897558033466,0
-0.423521438613534,0.7334848558530211,0
-0.658709529787302,-0.8706017415970564,1
-0.6556565072387457,0.4639129643328488,1
-0.03591478895395994,0.945345348212868,1
-0.4940701429732144,-0.3777656047604978,0
-0.5674904207699001,0.43277000123634934,0
0.3487527761608362,0.19040373852476478,0
-0.9046727451495826,-0.9136355295777321,1
0.4017061749473214,-0.1017262595705688,0
-0.29622272308915854,0.2773496485315263,0
-0.1821120041422546,0.6013501929119229,0
0.6419026479125023,0.0837684883736074,0
0.83771469630301,0.7636393243446946,1
-0.4349433397874236,-0.9864286491647363,1
0.9222095874138176,-0.10635038046166301,1
0.45678885653615,-0.03338813269510865,0
0.3727501640096307,0.5865401127375662,1
-0.8943121144548059,-0.44297141628339887,1
-0.20955973071977496,0.18110060365870595,0
-0.04430924030020833,-0.6250809775665402,0
0.12050652736797929,0.614563497249037,1
0.39652318973094225,0.18867482244968414,0
0.8313670768402517,-0.455319753382355,1
0.2367024547420442,0.6051697060465813,1
-0.14315698249265552,0.20981330843642354,0
0.08416073443368077,0.9158339272253215,1
-0.883043022826314,-0.6427814508788288,1
-0.47828628588467836,-0.9915242837741971,1
-0.2056960933841765,-0.256477911490947,0
-0.604510526638478,0.5428883475251496,1
0.6638551256619394,0.1462557278573513,1
-0.6942255543544888,-0.6590810506604612,1
0.6068370840512216,-0.8212091373279691,1
0.0936523131094873,0.7524538692086935,0
0.3246352840214968,-0.7088049682788551,1
-0.6566030122339725,0.2705533280968666,1
0.2661107196472585,-0.10752460360527039,0
-0.3762605064548552,0.8515300857834518,1
0.44910869281738997,0.22379957605153322,0
-0.20212035067379475,-0.8618621658533812,1
0.9387128222733736,0.03361658193171024,1
0.934796741232276,0.3791395928710699,1
0.453405078034848,-0.030189283192157745,0
-0.4855665070936084,0.23212784295901656,0
-0.5564241306856275,-0.04174843989312649,0
0.18609130335971713,0.705297926440835,0
-0.4649571357294917,-0.46468307450413704,0
0.06214079773053527,-0.18281611613929272,0
0.5705833425745368,0.5992337483912706,1
-0.6638783789239824,0.7473833467811346,1
-0.1912016379646957,0.07779081771150231,0
-0.056847444735467434,-0.3436519671231508,0
0.7362136137671769,0.1565782818943262,1
0.8514159116894007,-0.3322495371103287,1
0.7639551186002791,-0.6830087276175618,1
0.3483736850321293,0.02024758979678154,0
0.9003339586779475,-0.9270538757555187,1
0.03288978850468993,-0.7150439443066716,1
0.15303804259747267,-0.6561452765017748,1
-0.32733758818358183,-0.35202102502807975,0
-0.3053507371805608,-0.29285439709201455,0
-0.9599513988941908,0.7330026207491755,1
0.00562609126791358,-0.28712136344984174,0
0.7420868272893131,0.9014305295422673,1
-0.9873984321020544,-0.03515490423887968,1
-0.8558857520110905,0.7348300516605377,1
-0.6715775500051677,-0.36475277971476316,1
0.540668148547411,-0.3290650346316397,0
0.47036861162632704,-0.6771945613436401,1
0.9437512713484466,0.2498790519312024,1
-0.06705524632707238,-0.6331816874444485,0
-0.8512309733778238,0.0784565107896924,1
0.2976362486369908,-0.6076582144014537,1
0.5171863390132785,-0.7919795913621783,1
-0.7257878379896283,-0.33947122655808926,0
-0.20683081075549126,0.20313632627949119,0
-0.55002934159711,0.38081780448555946,1
-0.8840828789398074,-0.590227082837373,1
-0.20821462338790298,-0.16994904354214668,0
-0.8701434000395238,-0.7111392775550485,1
-0.5482271341606975,-0.5848848298192024,0
-0.89074178179726,0.5318580004386604,1
0.3405640791170299,-0.036745655816048384,0
-0.4045164347626269,-0.5210124487057328,0
-0.7985568353906274,0.5928026414476335,1
-0.8561918055638671,-0.11453802511096,1
0.7608811375685036,-0.6601003627292812,1
0.5084948041476309,-0.669802226126194,0
0.6332117752172053,0.9372990485280752,1
0.9642807473428547,0.04461392527446151,1
-0.7928007100708783,0.045066545717418194,1
-0.8019163412973285,0.37752562016248703,1
0.5976632223464549,0.5761603768914938,1
0.5691505330614746,0.3847159603610635,1
-0.9811401898041368,0.7588604306802154,1
0.5581317655742168,-0.7177407494746149,1
0.4587813038378954,-0.4695094567723572,0
0.2602637056261301,0.7916235192678869,1
-0.03817834006622434,-0.2921790862455964,1
-0.6867262972518802,0.8645554138347507,1
-0.9835689603351057,-0.3457504156976938,1
-0.09508321154862642,0.29078489169478416,0
-0.015413342509418726,0.04268572386354208,0
-0.22082577692344785,0.12513308133929968,0
-0.07066811621189117,-0.002374176401644945,0
0.42655800143256783,0.061649234034121037,0
-0.8893961473368108,-0.2337259347550571,1
-0.29043380497023463,0.20324265118688345,0
0.6056245458312333,-0.47363851498812437,1
0.6714176740497351,0.2933979886583984,1
-0.5245011900551617,0.3321112426929176,1
-0.2920277947559953,0.10882978281006217,0
0.7137708403170109,-0.3835767759010196,1
0.7075267476029694,0.48677425272762775,1
-0.40820908918976784,0.6940995389595628,1
-0.705903350841254,-0.2629545899108052,1
0.407984122633934,-0.11751300748437643,0
-0.7923866235651076,0.7412476441822946,1
-0.9325444540008903,-0.18230471527203918,1
0.998809055890888,-0.030059417244046926,1
-0.9302503918297589,0.007423815317451954,1
-0.32321743248030543,-0.9208593275398016,1
0.8301275232806802,-0.20943172927945852,1
0.23447053926065564,-0.07943367585539818,0
-0.4274293025955558,0.11385811399668455,0
0.4755948060192168,0.3451397060416639,0
0.6681086183525622,0.36455851746723056,1
-0.3714584391564131,0.7813147543929517,1
-0.014866904355585575,0.3320741690695286,0
0.3947475324384868,0.04801197303459048,0
0.28292470797896385,-0.3779438342899084,0
0.2878458299674094,-0.9476287104189396,1
0.9557068096473813,-0.7399169229902327,1
-0.17052933108061552,0.003855169750750065,0
-0.7611904400400817,0.021847712341696024,1
0.05205932026728988,-0.7695544478483498,1
-0.5498532983474433,-0.48773238249123096,1
-0.027176471892744303,-0.6709879050031304,1
-0.25957040302455425,-0.4412073651328683,0
0.9667003615759313,-0.69493259023875,1
-0.22336176969110966,-0.14218397345393896,0
-0.5415103193372488,-0.5758411581628025,1
0.2465950925834477,-0.8440087419003248,1
-0.7269196058623493,0.7445156783796847,1
0.934938988648355,-0.5716450023464859,1
0.030143615789711475,-0.5943250809796154,0
-0.6738593415357172,-0.3668922479264438,1
0.2438045903109014,-0.3393839471973479,0
0.9719083304516971,0.5384590537287295,1
0.33754303492605686,0.14612262416630983,0
-0.16216820618137717,-0.675763844512403,1
-0.35331001365557313,0.6267379112541676,0
0.6705106399022043,0.8439358347095549,1
-0.7123659127391875,-0.4950394192710519,1
-0.614368106238544,0.5028655221685767,1
0.7934773652814329,-0.5913228932768106,1
-0.38376089138910174,0.658486648928374,0
-0.27339891297742724,-0.39597125770524144,0
0.5678929574787617,0.533217198215425,1
-0.6132426401600242,-0.758689989335835,1
-0.9644683762453496,0.6893027569167316,1
-0.1867842674255371,0.6424446660093963,1
-0.03366466145962477,0.7077796147204936,0
-0.1563100996427238,-0.9708873755298555,1
-0.3143823966383934,-0.9241478354670107,1
0.7329666293226182,-0.4022869234904647,1
-0.08978389808908105,-0.34661899227648973,0
0.06752974726259708,-0.8504548743367195,1
0.9276866638101637,0.41616438888013363,1
0.5491830841638148,-0.9496272332035005,1
-0.5822473028674722,0.6481209304183722,1
-0.3824263345450163,0.022862800396978855,0
0.9426849004812539,0.5334153301082551,1
0.16980018699541688,0.8760090018622577,1
0.5216472507454455,0.08392200525850058,0
-0.2545812111347914,0.8978755339048803,1
0.5383878224529326,-0.36611066618934274,0
0.07535436609759927,-0.42641272442415357,0
0.8279908993281424,0.9367612497881055,1
-0.6294071162119508,-0.514169491827488,1
-0.4355631652288139,0.5994692030362785,1
-0.8100751736201346,-0.4095791862346232,1
-0.5790258417837322,0.3935712045058608,0
0.9541979925706983,0.5223642224445939,1
-0.4073956492356956,-0.45253940718248487,1
0.4519660538062453,-0.989583779592067,1
0.5713756685145199,-0.155800124630332,1
-0.7891645077615976,0.1956338374875486,1
-0.5208107419312,-0.11566525558009744,0
-0.45891025522723794,-0.314919663593173,1
-0.7978830118663609,0.03329278342425823,1
-0.7641723174601793,-0.5430863196961582,1
0.9824731117114425,-0.4211600278504193,1
0.9721085946075618,-0.9551565553992987,1
-0.7258650572039187,0.056733040139079094,1
0.8106191633269191,-0.1630734968930483,1
0.15260367514565587,0.9495959323830903,1
-0.20910228183493018,-0.900863996706903,1
-0.10039503173902631,0.2770024496130645,0
0.4130038022994995,-0.012213424313813448,0
-0.8349945084191859,-0.9905874938704073,1
-0.3213748396374285,-0.6291603557765484,1
0.3615751024335623,0.26850181352347136,0
-0.36610150383785367,0.036944580264389515,0
0.663137196097523,0.7833586144261062,1
-0.569655834697187,0.3552043284289539,1
-0.004102127626538277,0.027535980567336082,0
-0.44790065474808216,-0.385555038228631,1
-0.6159533625468612,-0.20522135961800814,0
0.9012425281107426,-0.6934076519683003,1
-0.3565489244647324,-0.24038210418075323,0
-0.043087232392281294,-0.4592916867695749,1
-0.9440148561261594,0.8905795188620687,1
0.09491893602535129,-0.49547919631004333,0
0.28848044108599424,0.4714628825895488,0
0.19252708926796913,-0.8646349962800741,1
-0.3561252485960722,-0.2583820126019418,0
0.7822286249138415,-0.5649729329161346,1
0.2525138948112726,0.7579634413123131,1
-0.39419016940519214,-0.15335830301046371,0
-0.22359067248180509,-0.3579288856126368,0
-0.6790498150512576,-0.17477777414023876,0
0.7251037950627506,-0.687208027113229,1
0.9062024275772274,0.2582537396810949,1
0.12728936690837145,0.5387932108715177,0
-0.3409051732160151,0.8035998130217195,1
0.9932344374246895,0.22030052449554205,1
-0.5303606484085321,0.2613721899688244,0
0.22534393053501844,0.32412835909053683,0
-0.7836429411545396,0.8599988990463316,1
-0.025934860110282898,0.9844926842488348,1
-0.801108353305608,-0.48296715365722775,1
-0.6776684746146202,-0.41831360198557377,1
-0.43401425844058394,0.8231983254663646,1
0.16774467192590237,-0.2533855461515486,0
0.46341531770303845,0.4470924688503146,1
-0.6689581777900457,0.6799444830976427,1
0.7329355264082551,-0.7666245908476412,1
0.41714827436953783,0.6890909560024738,1
0.5207990724593401,0.3124418403021991,1
-0.7058317828923464,-0.981438641436398,1
-0.2838860731571913,-0.7841700175777078,1
0.34666496282443404,-0.14566566795110703,0
0.04764520330354571,0.6564787486568093,0
-0.30039641447365284,-0.32946539809927344,0
-0.5189385968260467,-0.41062788758426905,0
-0.8836164074018598,0.8135413252748549,1
-0.5267605157569051,-0.18665282847359776,0
0.7801558263599873,0.13530745403841138,0
0.6236548321321607,-0.5032020001672208,1
0.49503264436498284,-0.7314679776318371,1
-0.6901765484362841,-0.6058848523534834,1
-0.7505158227868378,0.060228496324270964,0
0.9494516169652343,0.9112708144821227,1
-0.1277400078251958,-0.16006338503211737,0
-0.07196674635633826,0.6787071120925248,0
-0.6694038375280797,-0.840602008625865,1
0.16987311467528343,0.500459601636976,0
-0.45844396110624075,-0.46785898553207517,1
-0.5398061592131853,0.05868722125887871,0
0.38241566298529506,-0.9098569448105991,1
-0.43429520074278116,0.5384724247269332,0
0.6207961323671043,0.8210547235794365,1
-0.8121667858213186,0.4918446857482195,1
0.6440601423382759,-0.8051758054643869,1
-0.14514343859627843,0.8911802335642278,1
0.5117745194584131,-0.6429437603801489,1
0.3247710131108761,0.6046970188617706,1
-0.1109452061355114,0.34253636468201876,0
0.254292368888855,-0.16335673490539193,0
-0.9990693018771708,0.507015876006335,1
-0.5655129719525576,-0.17014920944347978,0
0.40974449133500457,0.1880630888044834,0
-0.5696670236065984,-0.360267308074981,0
0.6278674425557256,0.2929624426178634,0
-0.3844722514040768,-0.2839467655867338,1
0.3754853713326156,0.7436917573213577,1
0.8653621580451727,-0.1870980067178607,1
-0.7684406703338027,-0.08834017580375075,1
-0.7445886242203414,0.7786252521909773,1
0.3564477148465812,0.30416580894961953,0
-0.14210280822589993,-0.980106980074197,1
0.6688019558787346,0.3111177566461265,0
0.9428761336021125,-0.5172246880829334,1
-0.8590220445767045,0.9310975815169513,1
-0.08042961359024048,-0.10571228340268135,0
0.40317023685202,0.3372621573507786,1
-0.8261196641251445,-0.800598437897861,1
0.9858880322426558,-0.5865492327138782,1
-0.4938020119443536,0.8945743832737207,1
-0.9009231287054718,0.13606413826346397,1
0.372649893630296,-0.18497488275170326,0
0.5738547053188086,0.15959102101624012,0
-0.29278784804046154,-0.7359706652350724,0
-0.267117110081017,-0.004064881708472967,0
-0.42579973861575127,-0.6274000187404454,0
-0.8400541753508151,-0.519005348905921,1
-0.2690914608538151,0.6170071526430547,0
-0.6439723707735538,0.35711152013391256,1
0.07210744125768542,0.9383784928359091,1
0.007897424045950174,-0.7231146930716932,1
0.89007020695135,-0.09889731369912624,1
-0.3173574320971966,-0.020860086660832167,0
-0.07057245168834925,0.08523387368768454,0
-0.8349376367405057,-0.08733336767181754,1
0.7202136921696365,-0.6571428664028645,1
-0.20867872005328536,0.4296805504709482,0
0.4717987007461488,0.8120422642678022,1
-0.656513188034296,-0.419421149417758,1
-0.09047673735767603,0.5301093109883368,0
0.5404095188714564,0.8591299513354897,1
-0.8747000033035874,-0.9801543643698096,1
0.6301629901863635,9.626732207834721e-4,1
-0.3977149510756135,-0.4812234970740974,0
-0.27065794402733445,-0.07572587067261338,0
-0.375774416141212,-0.18510624580085278,0
-0.925260070245713,0.6706237499602139,1
0.03760984679684043,-0.7322075725533068,1
0.35802683141082525,0.7390627018176019,1
0.8064671205356717,-0.2153190989047289,1
-0.9489466031081975,0.24001939548179507,1
0.9781565414741635,-0.7429709658026695,1
-0.39422475080937147,0.7633488294668496,1
0.8782768012024462,0.2806352786719799,1
0.3752151634544134,0.023985007777810097,0
-0.10592601029202342,0.26286123180761933,0
0.6329562775790691,0.9292340506799519,1
-0.9210016042925417,0.5826253341510892,1
0.4780633710324764,0.8979976247064769,1
-0.30256101256236434,0.32292374037206173,1
0.6585016469471157,-0.0884660230949521,0
0.07108278339728713,0.8890895019285381,1
-0.4509092727676034,0.3388521308079362,0
0.6018964238464832,-0.300605442840606,0
-0.8167106104083359,-0.3065784741193056,1
0.6642155484296381,-0.9687051554210484,1
-0.446289855055511,-0.09741863003000617,0
0.5062201991677284,0.02047085016965866,0
0.9283051402308047,-0.8795414734631777,1
-0.8370668799616396,0.48421013448387384,1
0.7087294929660857,-0.6937336851842701,1
0.6044764341786504,-0.31175332562997937,1
-0.22965279081836343,-0.2385929198935628,0
-0.34480520198121667,0.8387489817105234,1
-0.5901225940324366,0.27428676979616284,1
0.13876532530412078,0.7263820106163621,0
0.7761103808879852,-0.17425730591639876,1
0.059428182896226645,0.4090730962343514,0
0.17391731357201934,-0.6054437574930489,1
0.331470285076648,0.05562705872580409,0
0.059784917160868645,0.7995887435972691,1
0.019685798790305853,-0.41870946483686566,0
-0.9676790381781757,-0.38874461874365807,1
-0.9045800301246345,-0.1404471267014742,1
0.8587013650685549,0.7733961697667837,1
0.5385710773989558,0.3610574840568006,1
-0.5978387678042054,-0.12441626377403736,0
0.30052300076931715,0.6668541426770389,1
0.3075333647429943,-0.515989859122783,1
-0.20949247712269425,-0.23285747226327658,0
0.6246096570976079,-0.7594673777930439,1
0.09404683532193303,-0.5335414288565516,0
0.7702653030864894,0.3751506977714598,0
0.10662797512486577,0.9866989692673087,1
0.8120962232351303,0.6643361831083894,1
0.17492273403331637,0.3959304140880704,0
-0.15307269804179668,0.04968366166576743,0
0.8991706459783018,-0.633794171269983,1
0.4180758069269359,0.9642836484126747,1
-0.17338918382301927,0.6481355889700353,1
-0.9632718325592577,0.9365743985399604,1
0.1334681655280292,0.0491875009611249,0
-0.01987309381365776,0.4881571806035936,0
0.75734804244712,0.5916434731334448,1
0.6257053758017719,0.002853941638022661,1
0.7081999550573528,0.04130951641127467,0
-0.2642081044614315,0.40942476550117135,0
0.7478998256847262,-0.04659312078729272,0
-0.6973236571066082,-0.41181193152442575,1
-0.4363766605965793,0.07219880633056164,0
0.3334103156812489,0.17849187878891826,0
0.9547671535983682,0.32023277413100004,1
0.16547947330400348,0.9124113894067705,1
0.05318015906959772,-0.45819498552009463,1
-0.8784355502575636,-0.4705136241391301,1
0.9380777273327112,-0.487766086589545,1
-0.7595257428474724,-0.1299287173897028,1
-0.8232733979821205,-0.14659777376800776,1
0.7615282298065722,-0.21726047713309526,1
0.01674125948920846,0.13601324195042253,0
-0.3250100053846836,-0.2539445459842682,0
0.7886692509055138,-0.24904202530160546,1
-0.9360567438416183,-0.38683639792725444,1
-0.5255406051874161,0.2487446921877563,0
0.37298070220276713,-0.6707177921198308,0
-0.5483631533570588,-0.7294232700951397,1
-0.36301082372665405,-0.83595878072083,1
-0.6520323664881289,-0.8475578841753304,1
0.6028591673821211,0.3800748623907566,1
-0.7074358840472996,0.9415104305371642,1
0.6454347833059728,0.5850612074136734,1
-0.33800434274598956,0.3092792290262878,0
-0.25166122429072857,0.38027411326766014,0
0.25949084758758545,-0.3086532847955823,0
-0.8067325139418244,0.2881095767952502,1
-0.9560125693678856,-0.22049015434458852,1
0.9860895606689155,-0.7514159786514938,1
0.16787769133225083,0.5676159160211682,0
0.5636461302638054,0.7361648171208799,1
0.7837922452017665,-0.16658271057531238,1
0.5097309071570635,0.29800158692523837,0
0.9584074602462351,0.15234783804044127,1
-0.9117058641277254,0.7881522960960865,1
0.8068017694167793,-0.2087791576050222,1
0.7310016280971467,-0.20702077820897102,1
0.5508151827380061,-0.38390406919643283,0
-0.24636716628447175,-0.8057388258166611,1
-0.9157839026302099,0.45295219775289297,1
-0.27117783669382334,0.7795022847130895,1
-0.4524974604137242,0.11252074781805277,0
0.700934961438179,-0.7368397926911712,1
-0.2751965750940144,0.8070195750333369,1
-0.39104441879317164,-0.20697125513106585,0
0.5182706788182259,-0.7395790973678231,1
0.6896692486479878,0.7992019620724022,1
-0.08415687782689929,-0.10763116553425789,0
0.4592633289285004,-0.1330508883111179,0
-0.7918427279219031,-0.16554312966763973,1
-0.5600336445495486,-0.3716829149052501,0
0.907902495469898,-0.7175636314786971,1
0.5040750824846327,0.5809381380677223,1
0.6379107665270567,0.6816521361470222,1
-0.1644457965157926,-0.6140599683858454,0
0.1876769862137735,-0.0855281357653439,0
0.5976471155881882,-0.49443634087219834,1
0.7768173008225858,-0.834118093829602,1
-0.22961681336164474,0.5381096038036048,1
-0.8193558314815164,-0.4462435753084719,0
0.2514872741885483,0.01015627896413207,0
0.491272434592247,-0.7309849178418517,1
-0.829243085347116,-0.04553012968972325,1
-0.3989647775888443,0.7012364268302917,1
0.2291243146173656,-0.9718623701483011,1
0.5058641158975661,0.9890064620412886,1
0.8341142660938203,0.5780146927572787,1
-0.04849898861721158,-0.4995079948566854,0
0.13423893228173256,0.48104675160720944,1
0.4732406921684742,-0.07348468946292996,0
0.7148948488757014,-0.9290876784361899,1
0.8182930089533329,0.22031920310109854,1
-0.8872355492785573,-0.19946769205853343,1
0.00581660820171237,0.9932505441829562,1
-0.298910453915596,-0.11482403287664056,0
0.6911122458986938,-0.9801411172375083,1
0.6128703276626766,-0.9491141038015485,1
-0.7653375454246998,-0.39271706249564886,1
0.42537310998886824,-0.7513266154564917,1
-0.5294622839428484,-0.770944245159626,1
-0.8500864976085722,-0.09590252814814448,1
0.8712922944687307,-0.18006205698475242,1
-0.6856643497012556,-0.45732377050444484,1
0.2941147000528872,-0.2173745296895504,0
-0.6529645076952875,0.11267887661233544,1
